SK_ID_CURR,TARGET
101308,0.06827367638008097
101318,0.0558696379280713
101327,0.11159211858804328
101329,0.10362561142012627
101332,0.06396691855061877
101337,0.09168784393150171
101343,0.0638873414485889
101345,0.08158181306324618
101346,0.08891070555660702
101353,0.05328849619047395
101354,0.11075568545317846
101355,0.0943658291617035
101356,0.05658809081128672
101362,0.11095251812528781
101363,0.12558045767131001
101365,0.07995412028656318
101366,0.09505243984275778
101367,0.12163139249713469
101368,0.055688458735560796
101374,0.12436709999028163
101380,0.06018063163657515
101383,0.06512768652959433
101398,0.05287841078254087
101399,0.1335006367564899
101401,0.09513324466099006
101412,0.10100610108262872
101426,0.1049769288710115
101427,0.1424398212995133
101428,0.1016103678756796
101429,0.09574422878772049
101434,0.06867664445817602
101440,0.09161461578235239
101448,0.09507097994165097
101449,0.07985483516461513
101465,0.07580329546110766
101467,0.06605088216865983
101472,0.14702855123881345
101478,0.08041520275221403
101497,0.08472821055468172
101504,0.06458279545356026
101547,0.08596212803680235
101548,0.10034209614320334
101555,0.07559559617145484
101570,0.09253191541572024
101572,0.07042053809183196
101578,0.07814501045221228
101580,0.10305693443213679
101588,0.09972454611604346
101602,0.07756004858257422
101610,0.10215052768655769
101614,0.1171122646346628
101616,0.09655276252154929
101643,0.09230293852022363
101644,0.09720392170050232
101649,0.0867629555147062
101650,0.10121278569942443
101665,0.061212086029503815
101667,0.12991626904580753
101669,0.05752444682155491
101674,0.13380930525746482
101675,0.08503792386196946
101678,0.10503892932241568
101682,0.08020617873062245
101686,0.09367536577004752
101697,0.12863071227046483
101700,0.09284068551754189
101711,0.06729681832219994
101714,0.05080583009048293
101715,0.10639287177796623
101728,0.0945338302989319
101732,0.07167396091589545
101757,0.08982194032625475
101758,0.10216048712893742
101759,0.10332324690632308
101762,0.05048136047730649
101764,0.07314549836923195
101780,0.1162920084758253
101784,0.08773853384263812
101789,0.07161647984658744
101816,0.08203210607908937
101819,0.05886987502792233
101827,0.043593853829173204
101863,0.08320482834211246
101867,0.10188718859520006
101870,0.07286242833501136
101873,0.10268604174661355
101878,0.09462086584786153
101879,0.05546307945088569
101880,0.07135927342163663
101887,0.11010805266856635
101897,0.06297367732773473
101901,0.06369490671146762
101903,0.14907371182307685
101920,0.06964216995217978
101921,0.08281902673072326
101922,0.08006943430910894
101961,0.1533724777375716
101962,0.0787804103556364
101971,0.07272347554030871
101976,0.12299255800478091
102002,0.10054223416461305
102005,0.06705013429491681
102007,0.1386444095378663
102017,0.07006540443475141
102019,0.12015533381888298
102029,0.06012231840505366
102051,0.09234295413187472
102052,0.06667859444747679
102054,0.07920550658542942
102062,0.11321924394802749
102067,0.09825711941359674
102068,0.09283717091132325
102070,0.0713034078608804
102090,0.07484996375322939
102092,0.14017820471897477
102099,0.12889439021967133
102100,0.05201389976919833
102112,0.10151791313697534
102113,0.09838669651406524
102122,0.1011230357430953
102123,0.07397730517884855
102125,0.06822189077905902
102126,0.10590494527851188
102146,0.09404676606589989
102147,0.10294706273733621
102151,0.085746815879773
102158,0.09187845223682257
102159,0.07514741019237356
102162,0.07082110363200607
102165,0.08010294896078447
102166,0.09979674492993545
102174,0.06659580134981048
102193,0.13331349644400067
102198,0.08604432629924766
102205,0.10364633864829684
102206,0.09662809482927054
102218,0.0889240876043327
102221,0.09469234158585926
102230,0.08575296855530566
102238,0.08722923198438233
102248,0.06409424485663003
102252,0.1035799967313764
102259,0.06481367780762812
102262,0.10012588698830018
102273,0.06953038498327589
102286,0.08925598932341093
102293,0.08093516324070157
102294,0.05886348045025957
102296,0.07196763029236196
102298,0.10581449213062233
102303,0.07457917663987079
102309,0.09191833722641268
102315,0.06724843778373071
102340,0.07589076281374917
102342,0.067109074159469
102344,0.08387907881595283
102346,0.10969706992908876
102347,0.06419453864254046
102374,0.1073553288010371
102380,0.10326215115721238
102387,0.08228529530639563
102393,0.07553438874482128
102403,0.08231505385554357
102413,0.0886253411881618
102414,0.06629842254423356
102415,0.07874218371574387
102416,0.08309056887067115
102439,0.08874468927614815
102441,0.08318652117261259
102443,0.07745840012926734
102444,0.10017198835127383
102445,0.14366751627426233
102448,0.07040242549428455
102449,0.09109741911073863
102450,0.1321626905066238
102456,0.07400147094336004
102458,0.09463949066110683
102459,0.077632197664814
102465,0.053147644656779985
102470,0.12923548385971748
102471,0.06270719926269444
102475,0.1155132403447081
102476,0.10815820084297435
102506,0.06986707951159
102509,0.06859547596517533
102519,0.08168676521977232
102522,0.07301512264180218
102545,0.07053881706486767
102549,0.12093648138350023
102562,0.06685411799976897
102563,0.07905049899406322
102568,0.10156963545310083
102582,0.11159291341848951
102592,0.05686062375795124
102597,0.08191071932165103
102605,0.09837308469011886
102614,0.09193756651100861
102617,0.0932086427592169
102634,0.06432513984439815
102652,0.06269731907994587
102655,0.04587062609025405
102671,0.05739002449323187
102694,0.07757166598078047
102701,0.101096173151323
102703,0.048871554456970445
102704,0.06735760672310959
102713,0.042042130408761876
102720,0.09054253977584849
102731,0.07238134215165455
102733,0.07557188764964458
102749,0.10596505968008472
102755,0.06906000134330216
102763,0.07815647659757619
102770,0.10500038366380451
102772,0.09236972251350997
102799,0.09172864226445374
102838,0.08503616742356473
102854,0.07707068581097197
102862,0.12097025758538281
102863,0.09061210459272462
102867,0.07041831683598865
102868,0.06861251151597467
102878,0.08837566201992866
102887,0.08725919247497989
102898,0.10778025555043898
102904,0.08165214735146376
102912,0.12852999121541275
102919,0.0627757283825799
102927,0.0742535856148706
102932,0.095638329641685
102933,0.13680917652735722
102935,0.0562520029758591
102958,0.09806509758629961
102969,0.0954380340900743
102971,0.07393994087811014
102975,0.0666163736914582
102979,0.10170182295754432
102982,0.05947902855460293
102987,0.12172227266875515
102989,0.0829903936851491
102995,0.08627741129351699
102996,0.08698854034685678
103000,0.05648469594127512
103001,0.10488469353816787
103004,0.07966773138365264
103010,0.083036544847139
103025,0.10538782255491
103029,0.09933472654839266
103046,0.093310819230088
103056,0.07875377260423858
103062,0.07845739932073509
103078,0.103202933691137
103083,0.059005442053030585
103092,0.08799975185786525
103096,0.08216002315853055
103097,0.1179426984657266
103102,0.12652721054297864
103112,0.08908045982423407
103132,0.05707959476227719
103144,0.08594249935324909
103145,0.0805369562799385
103146,0.06767767010577065
103147,0.10786574784611577
103158,0.07723811606545627
103171,0.11038692497844481
103173,0.06148934095306708
103184,0.09293619982012265
103195,0.09820546589208408
103196,0.06069598465671533
103206,0.07460204399247279
103230,0.08525095678251475
103231,0.10639885569016629
103232,0.09087318337429372
103239,0.12440733786643465
103240,0.08272354456614255
103243,0.06837233332339664
103252,0.0977902831508307
103258,0.07610042948663562
103259,0.09988203197754308
103279,0.07055949117307167
103280,0.052791034722650905
103286,0.08335814207610065
103287,0.12284864936840718
103290,0.08897866311091332
103298,0.09136590008954647
103315,0.04880502883128639
103319,0.07657615270066787
103334,0.11258192678540518
103336,0.11380177509928902
103345,0.08683937812665751
103368,0.07651773992922994
103371,0.1051205608560754
103377,0.07156047896113617
103398,0.06103038018234434
103404,0.060600782518222415
103408,0.10711600200562289
103410,0.07632923645816676
103418,0.07299238594873174
103420,0.11458063446604848
103432,0.10313850288148352
103433,0.07031519971955627
103436,0.06415979976569834
103440,0.0834714799437602
103453,0.07787948970407368
103459,0.10507843759505503
103460,0.08075649570098231
103461,0.06319909512677964
103462,0.09080286327859766
103473,0.09539329420685519
103474,0.05223652736725934
103475,0.11299178373735042
103478,0.10908586197254037
103480,0.09614080346166298
103484,0.06356780252429736
103494,0.08938659766305614
103513,0.1065682383220735
103515,0.08559001628111416
103516,0.15422863804152234
103525,0.11023415789464482
103541,0.11544821514941118
103544,0.07122241938646529
103562,0.11673277301520654
103570,0.1569056426700754
103572,0.12440957240106476
103574,0.0686154226078935
103575,0.09251371518338197
103591,0.10718454684711334
103594,0.07173138429235351
103609,0.06432927817921862
103613,0.06707543349698013
103614,0.08026931291406678
103615,0.06069873744035709
103624,0.11000882917767131
103625,0.1298808014058324
103628,0.13530423145256693
103629,0.06671769776560514
103647,0.077063632775538
103648,0.09358891730621653
103651,0.07345845063736121
103658,0.05722385451087231
103668,0.07642261448224039
103669,0.07598267852534307
103676,0.07994357890620524
103682,0.07661131358719937
103683,0.058575652243047935
103689,0.0664799488929932
103725,0.04925841822681117
103733,0.09702616176990689
103744,0.049598062718796736
103762,0.10262664252751873
103771,0.12390605536406159
103773,0.06265341336743632
103783,0.10403710857334508
103784,0.09776802761923982
103808,0.06520887955209176
103812,0.06779023981277155
103813,0.08744953220299419
103814,0.08778164244827491
103818,0.13467457221330653
103824,0.08403041743416126
103828,0.05347967398743746
103830,0.08511202061840467
103840,0.0636433209300089
103842,0.11042602303530599
103847,0.11666174294735825
103848,0.0941805712419566
103851,0.05789985316157958
103854,0.11547290940271722
103857,0.18227333995050998
103861,0.05756583433127454
103862,0.08375629402969469
103865,0.09576757700958795
103870,0.052685990486834
103876,0.09632174234140084
103891,0.14338105911824192
103908,0.06776208315518206
103914,0.08459939667079192
103918,0.09526979427418564
103940,0.10035899339035165
103963,0.12806441234445198
103966,0.09915939335705617
103971,0.1192857164194151
103980,0.1100364288710579
103984,0.07805671593003752
103985,0.0856300607144437
103998,0.1256016806926635
104019,0.0763663110919805
104026,0.08856929507539281
104035,0.12295061117902668
104044,0.07587071838813839
104045,0.0846595086581694
104047,0.11229702688270356
104051,0.06430653638027693
104058,0.07776389849511728
104063,0.06847183204695113
104066,0.09122415409788305
104087,0.05066721311310351
104089,0.07548622320254221
104095,0.07992349362604771
104098,0.11483493870933499
104104,0.05592033803218908
104110,0.08900968967053621
104120,0.08351130154768746
104122,0.05833699340471936
104131,0.08344612054473652
104132,0.09225615770565469
104135,0.0570723101941925
104136,0.08364598389036344
104149,0.0733214018936683
104150,0.08382072077399333
104156,0.09115031900526409
104165,0.09033527162878834
104175,0.07565751716522164
104179,0.10432017042586476
104184,0.09271183714331903
104206,0.06513997495390428
104216,0.10255926323950647
104230,0.14882270937028202
104257,0.057769604494682464
104272,0.05186741654301548
104273,0.08839617141132543
104278,0.05021694380887422
104294,0.10126299303424822
104295,0.07453535163995362
104297,0.06541561319671602
104298,0.09520460937603245
104308,0.09998227053759144
104318,0.0806815061270632
104319,0.062352061870612756
104320,0.10474320662080544
104327,0.09970423353083242
104334,0.08807496458789925
104344,0.10563502203851188
104350,0.0675450580302014
104351,0.09696731541398564
104354,0.1062421666120432
104369,0.13104984137415251
104376,0.08847346396895334
104381,0.08393802331931663
104384,0.096149195173486
104391,0.056020993797542946
104394,0.09186702407480754
104398,0.11934216052482599
104402,0.07423324217360418
104408,0.0871979278777552
104409,0.052724765086033125
104410,0.12417642520637545
104412,0.07973492543252542
104417,0.11513535455105738
104424,0.08870535692100336
104426,0.06591503648475483
104435,0.08362121315050723
104445,0.0705014920143431
104458,0.057819919529154204
104460,0.08608319162766807
104466,0.07536112439658153
104472,0.10431644865902015
104473,0.11572844978323524
104479,0.05410581439178628
104480,0.07741381637962413
104482,0.11624642538481189
104499,0.056451377704386366
104501,0.05135378075433406
104502,0.068798360966516
104506,0.08700775469676983
104510,0.060682645379190304
104512,0.056249987444702686
104520,0.13144397207928504
104528,0.10348180162753476
104529,0.09461993167586293
104541,0.1005086227719914
104578,0.059451990740443154
104584,0.0837832775436594
104588,0.10384316608879395
104602,0.0742035214509046
104610,0.05940026637588378
104611,0.08971097423014449
104618,0.11594369601343542
104620,0.0784452917498372
104622,0.0560656562749536
104624,0.07032202377544748
104625,0.09627192228702913
104634,0.12663432510743702
104639,0.10188528206399894
104646,0.07770598673695935
104647,0.06616403208276171
104652,0.053903604471160146
104670,0.087416245719495
104677,0.07279991210527202
104685,0.11926909188761833
104691,0.09486966793659292
104696,0.07792446176349209
104699,0.06101776958488724
104712,0.11439898405845716
104714,0.07852127577233219
104717,0.08053039623971767
104718,0.07659571220881624
104740,0.06688902370778894
104741,0.0970726207254043
104743,0.04421877495621356
104744,0.09241249637522023
104747,0.10217567241016608
104767,0.0841423046071495
104772,0.20172405423620562
104776,0.13034617644080815
104779,0.06500025796348002
104814,0.08373053918317154
104815,0.07743328926090366
104830,0.09691718729186746
104831,0.12038151706010185
104833,0.11174240654676354
104839,0.07348599383960586
104840,0.09104519275250637
104860,0.08351543163612199
104861,0.0601789196096631
104866,0.08539669135607779
104870,0.07071049287443298
104877,0.09383968426794735
104878,0.057773415669492234
104879,0.0753097402704499
104880,0.08997681511888299
104899,0.08153202602533269
104906,0.05663478233884955
104907,0.11301926812793632
104913,0.09220400361918307
104916,0.11437898406124743
104921,0.09454126870023749
104930,0.07543453541419015
104931,0.09350301223255097
104936,0.0999930143510703
104937,0.076600727069318
104942,0.07928592607243938
104943,0.07580628104298315
104969,0.10494833075504319
104972,0.14101467973196827
104988,0.09128301186108682
105013,0.10315126896154203
105015,0.08948053007220232
105019,0.06987000671430478
105027,0.09566056378963254
105030,0.10195297124315686
105035,0.1587182927388856
105041,0.06461983377298464
105051,0.1365090852875026
105056,0.07331820045178555
105067,0.16974728278063372
105071,0.09820838729424172
105072,0.062039573270372156
105074,0.13426241121542604
105091,0.10681060576022947
105101,0.07203601186392242
105103,0.0861619656067182
105134,0.09403030383268299
105139,0.08734981188001825
105142,0.1355985778703143
105146,0.08273364314963151
105163,0.08007765810178077
105168,0.10715726261756868
105172,0.05486679464664437
105176,0.1275500838344891
105195,0.08396481420500905
105196,0.12697356459841358
105197,0.05942782808002947
105203,0.0853938074608832
105223,0.08201102666774002
105227,0.09146940549760406
105228,0.05984710491185461
105230,0.11496558098189207
105231,0.1391740037471081
105239,0.0778307823499671
105242,0.11416857095991043
105244,0.08753985007555388
105245,0.10862403103417217
105248,0.04974088549598273
105249,0.07623275231008746
105266,0.1253921377083579
105271,0.1319945495899067
105276,0.10180600905802371
105282,0.1005948721450341
105292,0.08557924067738253
105297,0.04666759780287157
105332,0.11391535205638208
105333,0.07605868592330564
105343,0.06044663001256249
105344,0.0553522170809796
105345,0.09913785774355303
105357,0.08627834094547178
105359,0.08575159228072436
105366,0.07251396722966219
105367,0.10104554056947186
105370,0.04575156141183774
105377,0.08666575893146772
105390,0.09142160514346366
105399,0.06556496350710904
105403,0.07635573885177292
105404,0.08247134780031906
105414,0.06592803610922661
105417,0.08233468828176739
105425,0.12004448938241391
105452,0.06525497628164269
105454,0.11171473617612927
105456,0.12327950420464484
105470,0.09096268421485011
105471,0.05328982585678403
105483,0.08522662887124408
105493,0.10583365777124103
105508,0.12078599539770614
105514,0.09840546689293839
105515,0.05381159904578725
105528,0.12804908026955844
105529,0.06647661278286297
105531,0.06442991304896305
105532,0.06926298814460517
105558,0.05456050389574698
105574,0.08399255431895551
105578,0.056176602339621205
105584,0.1411834435408883
105595,0.10097668886931965
105617,0.10381546694742967
105618,0.07845039832284731
105621,0.07281311642292759
105625,0.0707442812287748
105629,0.07962781751537218
105630,0.059584219904637956
105634,0.06803731948045524
105635,0.09318936777943322
105641,0.08268075589438169
105647,0.10991970767805621
105648,0.07801208825680289
105655,0.06773711360323899
105657,0.06265297055945176
105672,0.11395638975907743
105678,0.0885895761644037
105682,0.07419048591469735
105691,0.08938126104911709
105692,0.07815592799767274
105706,0.11354510631489365
105712,0.11014261073306911
105720,0.08609168154967496
105734,0.07138207687948174
105735,0.08649843635079485
105736,0.08870745767760325
105737,0.05099550032943053
105738,0.12298011517694944
105740,0.11914378105164734
105744,0.0671899545042046
105747,0.1080776266909911
105749,0.10049840832367245
105754,0.08661179282053008
105758,0.06705102601919764
105760,0.07382320279671846
105767,0.084569684997083
105784,0.11622767159334216
105791,0.08602549880579757
105802,0.0820711714172883
105807,0.11857040402951864
105809,0.07322734235919046
105816,0.08233541187279149
105817,0.05512179119269783
105824,0.11023193750876174
105832,0.1001531457462643
105856,0.0820084160338096
105865,0.0737950071496331
105899,0.07042229596698542
105906,0.04641453582309122
105916,0.08530204759076943
105923,0.09695723490178315
105937,0.09699243891912769
105965,0.06235664248017733
105966,0.08363823256068574
105968,0.07033232648825169
105973,0.07554405519612988
105976,0.10056929699514595
105978,0.06180847394855836
105979,0.06772288208843379
105991,0.09600992782402758
105998,0.07672492336902627
105999,0.08843819724953748
106000,0.0961562325249069
106001,0.08920085504418061
106010,0.07740358289119938
106011,0.09811420791303503
106013,0.10549181877180328
106015,0.08514080014237783
106026,0.06370536326110099
106032,0.06677693262750584
106035,0.08507645052885708
106040,0.07814859603973694
106041,0.1196525574205034
106044,0.05153359970373679
106053,0.09727485854761461
106054,0.06112564267893578
106065,0.11305478043288864
106081,0.0669701356840081
106083,0.0887042087887278
106087,0.08911772501462063
106090,0.08799467859327709
106101,0.04797332861843472
106102,0.11569091159744514
106109,0.07572657780949145
106116,0.06139171560260991
106150,0.06335731963217386
106155,0.17758099345628434
106166,0.08934978984374504
106176,0.08051906824605515
106189,0.06450313426368508
106199,0.11003423301497148
106205,0.0998379489149155
106206,0.08656646309225975
106211,0.08243374201902574
106214,0.059168168947045074
106216,0.06932240075838035
106217,0.0942319182665608
106225,0.07457287650560104
106249,0.06297976570491104
106256,0.08277321531442519
106258,0.07043985266527221
106261,0.08721819404700958
106262,0.10408914096870711
106264,0.049339797070726235
106271,0.08791651522591938
106276,0.08035022168076043
106277,0.08587972191710969
106286,0.101527774939199
106293,0.059765810241610304
106295,0.07276223958207483
106296,0.08953107924702236
106297,0.11572198134518923
106298,0.08335144510471508
106311,0.06467388009766949
106314,0.1150142885108269
106320,0.10288281301004464
106334,0.09204820091208223
106346,0.07201158969886444
106347,0.06998700452043435
106349,0.0820864549466029
106354,0.09653510008522449
106360,0.06268138430170986
106373,0.07468206440248014
106377,0.06944073952957451
106386,0.1022019174887252
106387,0.09999236252209986
106391,0.05283947276343887
106401,0.11964921041555099
106411,0.11563254274509552
106413,0.1147950653145776
106426,0.09222863692243734
106427,0.06381223860855763
106428,0.11704647606120261
106434,0.09784293344078379
106438,0.0843785869799149
106440,0.09808872956307643
106441,0.059997429855231384
106452,0.11564310885177695
106453,0.0822804017337321
106454,0.09841080749105834
106457,0.08553358837877867
106484,0.0682574315753274
106488,0.1449081999424018
106491,0.08296017875775799
106514,0.08076365994797052
106527,0.08083522614487071
106528,0.07063593815608385
106529,0.05772972694454159
106534,0.11804525738311177
106550,0.10281185914910972
106577,0.07908309378496137
106585,0.1291024950734594
106590,0.0644421381564775
106607,0.07631480730891227
106610,0.10054074471170218
106611,0.08785408275169716
106612,0.12664162869317672
106624,0.058869981084011286
106631,0.06150417168923695
106647,0.16180170248178188
106660,0.11232191301797155
106674,0.0910599769621602
106687,0.06664876551491986
106712,0.10038392136094494
106713,0.08572623971875742
106717,0.06731921405216
106720,0.0885632956781343
106721,0.0871894684122704
106724,0.07466769465144173
106735,0.09585460001398231
106739,0.09066140753037276
106740,0.08000812329345626
106754,0.06514636847717815
106760,0.16181755520667138
106761,0.09549859172425859
106784,0.11222130641930007
106787,0.08496014692818649
106797,0.06460733883021598
106798,0.07440387476485288
106802,0.11831792906740152
106803,0.09400321931789896
106804,0.1420295022378701
106805,0.07173605479917876
106810,0.11332914945144217
106812,0.09258428479891098
106813,0.06718242753187989
106817,0.06516306051157883
106822,0.11324141297005964
106823,0.08579308360252835
106827,0.05799140328967193
106841,0.07215771165045202
106851,0.09511706389460096
106852,0.09543169668499757
106853,0.14292919474231633
106854,0.1553883213584203
106861,0.10209979858078723
106873,0.11752880109731771
106877,0.06777741835684457
106878,0.08278969829146783
106881,0.1023487576270241
106900,0.08649683466407833
106906,0.06523995329549696
106907,0.07859303434383477
106914,0.08017619538882999
106916,0.09764740482641646
106924,0.07206792626690525
106931,0.06811784351722895
106936,0.11036060028976487
106937,0.08361705920907675
106938,0.06159265806465664
106939,0.0937089219404395
106943,0.0758172195075555
106944,0.07555833974689544
106967,0.09926074734268485
106980,0.07045159243744326
106986,0.059763491106263694
106987,0.08336792202515582
106990,0.05990429695188374
107013,0.04668086130454825
107023,0.0908590194260361
107033,0.06408764385290554
107037,0.09359057288061101
107048,0.0945545600007629
107071,0.10194382816182537
107081,0.04988937195199111
107113,0.07668283972709761
107130,0.05935838768550317
107131,0.07979751108446577
107145,0.08662969152325592
107156,0.07891854029750663
107219,0.0738013039435326
107222,0.13197380742578396
107223,0.18059407473193761
107232,0.11426385479003055
107245,0.0833921244794524
107246,0.04855529020177517
107247,0.06514599889477642
107256,0.059100669784891494
107259,0.08337706350978887
107260,0.048554285513266876
107279,0.12913278861367822
107280,0.07297034955734794
107281,0.08396901264429563
107285,0.08248294961628051
107329,0.09675101107679632
107337,0.08353390263794
107349,0.07348546419542994
107350,0.09256843454369462
107351,0.05649221924143254
107359,0.14987075081277326
107391,0.08137447413425034
107394,0.1026300979002955
107395,0.06109120084257107
107406,0.11066757943098489
107416,0.11045790293603854
107417,0.08011340041187093
107418,0.08026348398681217
107419,0.06877521824562428
107444,0.08391669967417077
107445,0.0954262702671502
107446,0.08455759733982991
107460,0.08943140026285933
107470,0.08904195540046078
107475,0.06666321170998817
107520,0.09447837873564639
107526,0.07355092274284865
107527,0.050381308905831736
107530,0.06197184539894647
107532,0.1377107798234137
107534,0.10573139888183275
107535,0.0899213415810955
107554,0.10793855429363476
107556,0.08379887829180661
107559,0.10003738574787405
107561,0.05656166088290837
107564,0.07125729946370253
107566,0.0902735602889664
107571,0.0686734700368707
107590,0.08945084958095507
107602,0.0877324832920859
107625,0.11375557998541243
107626,0.12946614628899317
107635,0.08270581996021657
107636,0.06845548170202181
107645,0.0896076161690027
107652,0.09782716609125143
107655,0.05407759146108345
107668,0.06520503995881714
107670,0.07247747547400002
107677,0.04446015182875631
107680,0.10312072387804987
107683,0.09031479059238859
107684,0.06376870787801318
107691,0.08269636631074503
107692,0.11372878031682562
107703,0.0980114614897624
107709,0.05095804319781672
107710,0.07948784420800765
107721,0.09460001486772764
107725,0.09517620169149847
107727,0.10891306312484153
107739,0.07781111491103877
107740,0.10620694559565165
107741,0.09042128803212525
107747,0.07884099074353014
107765,0.13647752182865416
107768,0.061332893399705046
107775,0.09657265005955888
107782,0.11685053184188172
107790,0.06557336136837025
107801,0.06887482449696357
107807,0.05481384796950928
107811,0.11685613946686055
107817,0.10834632389050715
107826,0.07200768914741335
107838,0.08490502438177604
107839,0.07900178708579583
107843,0.07216697586562412
107847,0.06432240878783003
107849,0.09565246956010795
107850,0.0834190161664698
107867,0.09947579069844782
107871,0.09379509145619916
107908,0.08057871444724891
107913,0.12656244755348808
107927,0.09218559716965763
107931,0.051520925658796506
107955,0.05865997152260016
107962,0.07913146851875882
107977,0.07563424244706271
107978,0.07666591023576778
107993,0.06308643021074199
108010,0.08284719839817221
108016,0.09428645535890057
108018,0.14166221711183064
108027,0.12366733506525188
108045,0.08389596263032763
108069,0.11987633179634079
108082,0.10428082246416213
108089,0.08731359479834343
108092,0.07170846423007352
108106,0.07065979597060895
108112,0.07513379869416105
108120,0.1195303034032447
108122,0.17537873500414514
108135,0.12443512602388052
108170,0.07276248146779962
108171,0.08694313277760612
108177,0.06411591948575363
108180,0.11046655282885752
108183,0.09055608304259594
108184,0.055058906698996726
108185,0.08618531520431569
108192,0.0912602868623307
108195,0.10512454265868702
108196,0.11404905459002034
108218,0.06136448362051335
108219,0.12290489384427383
108243,0.1088775750004753
108249,0.05624406901132037
108251,0.05130261080402301
108274,0.07186232086446112
